tweet_id,sentiment,content
1695728817,happiness,"@melindarice same here, as long as i get to watch it somewhere i'm happy"
1695728893,surprise,"@kkanester  No, but apparently a distant relative died in east africa, leaving me as his only heir. Once I send 5K I should have 250k"
1695728899,love,its probable bed time. hugs and kisses  &lt;33
1695728913,neutral,@ravenbeauty78 Me. You. COUNTING CROWS! Table Mountain Casino Event Center (near Fresno). July 19. Are we there or are we there??
1695728926,neutral,@verygraceless No Trump casino in Vegas.
1695728954,neutral,Toasting what seems to be 100 waffles for the 4 farmer kids. They sure eat a lot.
1695728989,love,Mmmmmm.... Coffee...
1695729033,worry,"So it's rainy in Georgia, what do I do? Wear bright colors and hope the sun comes out!  (I'm doubtful that this is going to work)"
1695729035,happiness,"Working, Listening to music,Testing out a new singer/guitarist tonight, let's hope for the best"
1695729101,relief,@THEDIAMONDCOACH  Hey my friend need some inspiration...  no one can do it like you.. @deadplaygroud   Thanks
1695729130,neutral,@cskittles00 thanks to follow. have a nice rest
1695729145,surprise,Can I get a &quot;what?&quot;  &quot;what?&quot;...the baby sent some Twitter messages on my behalf
1695729176,happiness,@HiveMindMovie and Miss Fizzy Duck loves Hive Mind too
1695729182,love,http://naturalismo.files.wordpress.com/2008/01/elliott10.jpg my hero
1695729201,happiness,@junelover just email em to the email i gave u thanx awesome person
1695729214,worry,@Dana_Willhoit Hoping your A/C is being fixed right now for you!
1695729315,relief,workin a long day today... hopefully i can make some good tips
1695729399,happiness,Taping at Cox then picking up starbucks for the office bc I am so nice
1695729425,worry,"may,1st success for lucas first police contact after neighborhood cruising with eggs, cream, bumf, shaving foam. love my son he`s a hero"
1695729536,happiness,is excited about Taylor Swift on wednesday!!!
1695729566,neutral,"250 miles down, only 1750 to go. Thats ok, u2 on the radio alwas helps."
1695729574,worry,"@joeymcintyre when you get your grill taken care of this morning how about a quick shot of the hands.  Don't ask why, just do it"
1695729704,neutral,I'll be grand....
1695729746,happiness,"@lindsayrcg hehe, I can almost hear out of my right ear now  Can you yet?"
1695729766,neutral,@Ms_SRod Shouldn't you know your National Holidays?
1695729784,sadness,HE SAID IT  HE ACTUALLY SAID IT and I think I'm gonna cry now. &lt;3
1695729833,worry,Having a lazy bank holiday monday
1695729853,worry,@modernemotive Done. Thank you
1695729896,worry,staying home because I'm badass.
1695729983,love,90210 9pm  I laaaaaaaaave it.
1695730006,happiness,feeling so great!
1695730068,happiness,@dejam88. Well gotdamn girl!!! I dont know what else!!!!  I'm sleepy again! Grrr
1695730071,sadness,Round two of Vega: Vanilla Chai flavor.  Just realized that I have only 45 days left
1695730085,love,@DonDivaWear  Thank you!
1695730119,neutral,Shiyet! Umulan din.
1695730141,worry,time to lie in bed and watch tv
1695730200,empty,"@missjo_ladie haha, I've got my camera and lenses ready!"
1695730233,relief,Just got confirmed that itï¿½s pizza-time with some ex co-workers on friday...looking forward to it
1695730249,love,Goodmorning
1695730271,neutral,S-a reparat Mac-ul. Ieiii! M-am saturat sa car kg multe dupa mine
1695730299,worry,I'm yet holdin' on.
1695730320,fun,@myfabolouslife here I am!
1695730357,relief,"@SuzyDaFloozy we dont have the points yet, was talkedabout it though - first ticket I get in my whole driving career up to date, not bad"
1695730378,neutral,@whitbull So that is different than normal how?
1695730481,relief,OMG! i'm almost done with the last block on this quilt! Just a few hours of work left  i can't wait to meet my goal
1695730563,love,my mate megan is the best thing since sliced bread. i loveeee her
1695730605,enthusiasm,"@thedustball main event has not happened yet, but he is doing well so far"
1695730627,relief,@techn0crat .. IN SWEATERS
1695730670,neutral,@xxAnixx whahahah thank you
1695730683,neutral,@TerreMum It's http://chelseavantol.etsy.com xo
1695730685,fun,"Monday, Monday. Mr. Cade is home on the couch &amp; I have lots to do today!"
1695730770,worry,@ianweiqiang Interesting Combination  Have a great one ;)
1695730792,worry,@DavidArchie Did you end up finding something good and cheap for breakfast?
1695730865,worry,"Sorry for the apparent spamming today, followers. Trying to follow through on a request from a friend."
1695730921,empty,"yay, Me and Linn and the Globe and Green Day and just..."
1695730935,neutral,@FredroC1469 most of the time
1695731001,love,"For every kiss you give me, I'll give you three -"
1695731031,empty,@gfalcone601 cheese and onion! or as my father says 'cheese and minging'
1695731137,enthusiasm,"'k, going to curl up and watch random mind-numbing DVD in hopes that rest will cure runny nose. Night folks"
1695731145,neutral,Did 15 mins on expresso #cycling (3 miles) and beat my last time by 40 seconds.  Then lower body weights.  Now ready for work!
1695731147,happiness,Happy Star Wars day ! May the 4th be with you
1695731220,neutral,Ready for Mother's Day? http://tinyurl.com/dcgeyv
1695731316,happiness,Time for school  i'm feelin good.. 5 AM jogs do good. ~aloha
1695731356,enthusiasm,@misterdevans   Well....hopefully someday soon you can get one!
1695731360,happiness,back to school! feels like its gonna be a great day
1695731367,neutral,I wish Joe Bidden was on the train with me.
1695731378,neutral,@divacowgirl see ya there
1695731402,love,@DavidArchie i already got my tickets to your concert here in the philippines! im so excited!
1695731428,neutral,@bradfordshimp The least I can do for you is re-tweet it when it's ready. So @ me  Mine is http://bit.ly/xPvT7 - I talk about viral tweets
1695731513,love,We &lt;3 Richard
1695731528,neutral,@marcmawhinney We've never heard anyone say they like doing ANYTHING on Monday mornings! You must have had an early cup of coffee or two
1695731560,neutral,"@jeiseman no, but it's tacky to Tweet about it"
1695731656,happiness,I went to the World Education fair today. It was a whole different kind of circus.
1695731693,love,Today is my Mother's birthday- Happy Birthday &amp; I love you! She is an angel whom has helped me so much during this time of my life
1695731811,happiness,@JesssEv me too dawg  thanks so much!
1695731906,fun,"@gfalcone601 you should come to Estonia, I know some epic horses here, hehe, and a good trainer and good beaches were to ride!"
1695731926,relief,YO I'm just on the computer
1695765943,neutral,Going to school =[ I'm actually not so tired today tho
1695765956,happiness,@sandsP Thanks for the FollowFriday suggestion!
1695766020,happiness,Watching 1st Potter film with kids and eating their sweets  Grotty bank hol weather in Hoylake. Typical !
1695766036,love,"@Deirdre_Morris Congratulations! what a milestone for you and your girls! I'm almost at five months, just for one though  You rock!"
1695766060,fun,@__emilyy you guys are the bomb haha
1695766089,happiness,@EliteAffairs This was funny! I have 7.
1695766234,fun,@DavidArchie oh! La Roux is a band right?? An English electropop synth duo band ..  cool!
1695766339,love,You know who helps me almost everyday?  @gilv
1695766385,neutral,"@tcar http://twitpic.com/4jjlc - I love it! If it's pouring rain, I still want to go."
1695766403,neutral,@almightygod Do we need a poll to see whom is least comprehensible? Haha!!
1695766460,love,watching my tiny nephew  perfect baby
1695766463,happiness,@cubedweller What are we doin!!?? Tell me! tell me!
1695766464,neutral,@tldn thanks! we want to continue to improve our process for the benefit of customers - things like this just take time
1695766478,happiness,@Jerrica_Perez That's great! I hope I'll study with my bff too and we'll live together. well..we will see
1695766537,neutral,@Mickey_X sorry about that.
1695766630,happiness,@extremejohn @FLallday @hursty810 Caladesi was definitely a nice peaceful way to spend a Sunday! I got a lil tan!
1695766650,love,Today is a very good day
1695766729,neutral,@didactylos Yes please and check out your position on the locations map when added  - http://bit.ly/ttVn2
1695766737,neutral,@TheCR i think both ?s related to size depend on structures and system: hard to relay in tweet but worth blogging..good questions this am
1695766769,happiness,Don't follow your dreams; chase them.- Richard Dumb (who I think is very smart
1695766770,happiness,@MrDDG classes. n bout to make sum breakfast..
1695766779,worry,working on the callsheet
1695766793,worry,My mind is calm &amp; my heart is happy.. Life is good.  ? Would it be ok if I took your breath away? ?
1695766814,surprise,excited about this week! trying to have a productive monday. trying. hard.
1695766815,fun,"@RPauline8913 don't you just love the &quot;butteflies in your stomach&quot; feeling?  ano man yun, kaya mo yan."
1695766825,neutral,"@me_chiel Nah, it was only a CX-520-D"
1695766840,love,@SusanSweet thank you
1695766863,love,"Also, I designed the banner for http://mudroomboston.com/ - pretty stinkin' cute no?"
1695766891,worry,@myloveshine haha i hear that  i'll be done at 7pm though Dx so you'll be out far before i am not to mention i gotta pack my stuff up x.x
1695766897,neutral,@stephbabiak have fun on your day off!
1695766904,neutral,@OreoWolf Morning
1695766913,happiness,"@pchaganti concur with http://tr.im/kmVl, but people can't wait. Don't stop making VAS. When clouds become a commodity, do &quot;cross-cloud&quot;"
1695766921,worry,@Helmuts hey helmuts!  im ratty if u remember me from scootertechno.. ;)
1695766961,love,"@docbaty Good night.  Sorry I missed you during our morning window.  See you at 5, I suspect."
1695766989,neutral,"@letskilldave - Yea, I really need to learn to reload my own"
1695766993,surprise,We drove  summahkayy
1695766999,neutral,@arianneross twee tweet...lol
1695767078,neutral,hook up with Rian van Staden on Twitter. He is a (much) better cook and may have some more concrete suggestions
1695767086,surprise,"Wait - No Wind in Hair - that would be I-L-L-E-G-A-L!!  I would Never break the law!! No, never."
1695767124,relief,@MonroeOnABudget thanks for the link love yesterday by the way
1695767140,relief,"@0xcafebabe I haven't heard anything negative yet. As a former manager used to tell me: If they're quiet, be happy"
1695767171,love,@verabradley I love my Cargo Sling purse in Daisy Daisy!  I wish I would have gotten another one in a different color!
1695767177,fun,"@Nessepes if you register now, you'll be able to buy in pre-presale next year. Saturday's gonna be mayhem on internet, wake up early girl"
1695767206,neutral,Could be useful  13 Tutorials &amp; Resources for a Perfect Twitter Background http://tinyurl.com/dl2upx #design
1695767272,neutral,@VickiElam Better then her getting mad and using the floor
1695767296,neutral,"Sweet @mama_b_10 yeah my mate from G-town jus sed Blue Martini is tha spot, so ill check it out. good lookin out"
1695767344,neutral,@Kat_KittyKat hello new follower  haha!! how are ya?
1695767359,neutral,@davidarchie great  what did you end up having?
1695767365,empty,Lï¿½ mï¿½y theo lï¿½n giï¿½ tï¿½i bay kh?p tr?i
1695767378,empty,@mikerosenhouse did you run into someone I know this weekend?
